Alaska,American,Delta,Frontier,Hawaiian,JetBlue,Southwest,Spirit,United,Virgin
,0.76391056,,,,,,,0.83417497,
,0.72419568,,,,,,,0.36577393,
,0.99110807,,,,,,,0.36577393,
,0.62154944,,,,,,,0.36577393,
,0.29303274,,,,,,,0.36577393,
,0.93325755,,,,,,,0.36577393,
,0.73725115,,,,,,,0.36577393,
,0.92711468,,,,,,,0.36577393,
,0.73581517,,,,,,,0.36577393,
,0.81299202,,,,,,,0.96119469,
,0.85205746,,,,,,,0.79648199,
,0.4991025,,,,,,,0.36577393,
,0.82353013,,,,,,,0.36577393,
,0.97557762,,,,,,,0.99977708,
,0.29303274,,,,,,,0.36577393,
,0.77848683,,,,,,,0.36577393,
,0.85334612,,,,,,,0.36577393,
,0.86588564,,,,,,,0.89187133,
,0.29303274,,,,,,,0.36577393,
,0.95961679,,,,,,,0.36577393,
,0.86588564,,,,,,,0.36577393,
,0.35977519,,,,,,,0.36577393,
,0.97968178,,,,,,,0.36577393,
,0.9907302,,,,,,,0.36577393,
,0.85804178,,,,,,,0.36577393,
,0.54893783,,,,,,,0.36577393,
,0.55572998,,,,,,,0.83663761,
,0.92002597,,,,,,,0.97634704,
,0.34090361,,,,,,,0.5148806,
,0.2977741,,,,,,,0.80062098,
,0.70694033,,,,,,,0.41643633,
,0.86588564,,,,,,,0.55572998,
,0.66423623,,,,,,,0.57738068,
,0.99297297,,,,,,,0.38162892,
,0.65155241,,,,,,,0.59732943,
,0.99213159,,,,,,,0.51375653,
,0.55650756,,,,,,,0.97629456,
,0.38146374,,,,,,,0.18401781,
,0.17296182,,,,,,,0.60744381,
,0.73770225,,,,,,,0.19280281,
,0.58985355,,,,,,,0.77225355,
,0.89982305,,,,,,,0.54581364,
,0.79703904,,,,,,,0.40165115,
,0.55572998,,,,,,,0.87158878,
,0.07585888,,,,,,,0.54893783,
,0.58510358,,,,,,,0.75295222,
,0.17296182,,,,,,,0.58540457,
,0.52658989,,,,,,,0.89246683,
,0.23702855,,,,,,,0.58164988,
,0.82291164,,,,,,,0.70248721,
,0.97238036,,,,,,,0.68267881,
,0.92804772,,,,,,,0.15248142,
,0.87646584,,,,,,,0.88992938,
,0.53673121,,,,,,,0.9844374,
,0.34779629,,,,,,,0.91635943,
,0.52313846,,,,,,,0.89246683,
,0.65184295,,,,,,,0.36577393,
,0.72895556,,,,,,,0.60669958,
,0.47021032,,,,,,,0.84538056,
,0.90319939,,,,,,,0.7564566,
,0.44951512,,,,,,,0.58540457,
,0.87549679,,,,,,,0.36577393,
,0.97807331,,,,,,,0.72055575,
,0.8772293,,,,,,,0.36577393,
,0.81116686,,,,,,,0.36577393,
,0.85418138,,,,,,,0.27110371,
,0.98328151,,,,,,,0.58540457,
,0.74907969,,,,,,,0.36577393,
,0.74907969,,,,,,,0.36577393,
,0.64535883,,,,,,,0.36577393,
,0.36879262,,,,,,,0.96119469,
,0.99392138,,,,,,,0.72825557,
,0.99392138,,,,,,,0.36577393,
,0.99392138,,,,,,,0.53694256,
,0.99392138,,,,,,,0.36577393,
,0.99392138,,,,,,,0.36577393,
,0.99392138,,,,,,,0.67973843,
,0.99392138,,,,,,,0.87048344,
,0.99392138,,,,,,,0.75055603,
,0.40568078,,,,,,,0.36577393,
,0.85934737,,,,,,,0.54869269,
,0.72151722,,,,,,,0.79532541,
,0.78895035,,,,,,,0.94871256,
,0.78895035,,,,,,,0.25742796,
,0.78895035,,,,,,,0.36577393,
,0.56293199,,,,,,,0.78158722,
,0.78895035,,,,,,,0.36577393,
,0.99599209,,,,,,,0.98793788,
,0.77793796,,,,,,,0.36577393,
,0.96994557,,,,,,,0.73220132,
,0.11538073,,,,,,,0.36577393,
,0.51375653,,,,,,,0.53509221,
,0.80520042,,,,,,,0.51277722,
,0.86171645,,,,,,,0.36577393,
,0.87452123,,,,,,,0.28779856,
,0.87452123,,,,,,,0.25742796,
,0.97800931,,,,,,,0.67773234,
,0.94611184,,,,,,,0.36577393,
,0.90973307,,,,,,,0.52499914,
,0.95012483,,,,,,,0.36577393,
,0.92724094,,,,,,,0.36577393,
,0.92724094,,,,,,,0.67973843,
,0.94611184,,,,,,,0.74735029,
,0.95012483,,,,,,,0.36577393,
,0.90228629,,,,,,,0.47562933,
,0.94611184,,,,,,,0.36577393,
,0.90228629,,,,,,,0.44845873,
,0.90228629,,,,,,,0.89084874,
,0.94611184,,,,,,,0.36577393,
,0.95012483,,,,,,,0.36577393,
,0.46697565,,,,,,,0.96473764,
,0.87599082,,,,,,,0.69906722,
,0.87599082,,,,,,,0.9376504,
,0.95874687,,,,,,,0.36577393,
,0.76713609,,,,,,,0.69212655,
,0.99612316,,,,,,,0.25742796,
,0.7424057,,,,,,,0.36577393,
,0.55269855,,,,,,,0.93364456,
,0.17397549,,,,,,,0.36577393,
,0.88008655,,,,,,,0.36577393,
,0.87599082,,,,,,,0.36577393,
,0.94611184,,,,,,,0.86951757,
,0.00051124,,,,,,,0.36577393,
,0.88008655,,,,,,,0.37424693,
,0.4721663,,,,,,,0.25742796,
,0.9930904,,,,,,,0.36577393,
,0.31294648,,,,,,,0.36577393,
,0.90936697,,,,,,,0.85959014,
,0.81299202,,,,,,,0.36577393,
,0.99002847,,,,,,,0.31507902,
,0.90936697,,,,,,,0.36577393,
,0.23940761,,,,,,,0.69440189,
,0.50279247,,,,,,,0.36577393,
,0.87599082,,,,,,,0.36577393,
,0.65895482,,,,,,,0.7854527,
,0.45037145,,,,,,,0.81053497,
,0.90936697,,,,,,,0.18041919,
,0.87599082,,,,,,,0.46549991,
,0.9254969,,,,,,,0.99343131,
,0.9254969,,,,,,,0.38267962,
,0.90012552,,,,,,,0.96752309,
,0.94611184,,,,,,,0.90008596,
,0.90012552,,,,,,,0.54433823,
,0.90012552,,,,,,,0.79004555,
,0.90012552,,,,,,,0.41616174,
,0.90936697,,,,,,,0.66629386,
,0.94611184,,,,,,,0.51964239,
,0.94611184,,,,,,,0.56994825,
,0.88955169,,,,,,,0.94929957,
,0.90936697,,,,,,,0.45523022,
,0.90012552,,,,,,,0.77392532,
,0.94611184,,,,,,,0.71823431,
,0.90936697,,,,,,,0.86809738,
,0.90012552,,,,,,,0.92045828,
,0.94611184,,,,,,,0.36577393,
,0.90228629,,,,,,,0.41643633,
,0.90012552,,,,,,,0.36577393,
,0.87599082,,,,,,,0.90910536,
,0.86036562,,,,,,,0.36577393,
,0.90228629,,,,,,,0.94679297,
,0.87599082,,,,,,,0.96117268,
,0.90936697,,,,,,,0.36577393,
,0.93271673,,,,,,,0.68278495,
,0.2000455,,,,,,,0.36577393,
,0.60100635,,,,,,,0.36577393,
,0.41905839,,,,,,,0.23031383,
,0.90936697,,,,,,,0.97932726,
,0.88008655,,,,,,,0.36577393,
,0.89296868,,,,,,,0.36577393,
,0.89296868,,,,,,,0.85003684,
,0.89145402,,,,,,,0.36577393,
,0.9254969,,,,,,,0.54869269,
,0.7067186,,,,,,,0.87991336,
,0.70890049,,,,,,,0.36577393,
,0.94611184,,,,,,,0.68454536,
,0.90012552,,,,,,,0.36577393,
,0.89644648,,,,,,,0.36577393,
,0.90936697,,,,,,,0.60003477,
,0.72724907,,,,,,,0.65787077,
,0.90936697,,,,,,,0.77392532,
,0.81299202,,,,,,,0.36577393,
,0.90936697,,,,,,,0.95660557,
,0.9254969,,,,,,,0.60255203,
,0.9503551,,,,,,,0.61485344,
,0.62973497,,,,,,,0.87918023,
,0.98554052,,,,,,,0.36577393,
,0.82416287,,,,,,,0.36577393,
,0.15564963,,,,,,,0.46226688,
,0.90936697,,,,,,,0.93479676,
,0.88008655,,,,,,,0.36577393,
,0.95118681,,,,,,,0.58908885,
,0.84582576,,,,,,,0.78327932,
,0.97400621,,,,,,,0.36577393,
,0.91326986,,,,,,,0.92529254,
,0.90012552,,,,,,,0.88733562,
,0.1731135,,,,,,,0.95660557,
,0.75046241,,,,,,,0.36577393,
,0.86036562,,,,,,,0.78327932,
,0.6567941,,,,,,,0.23722392,
,0.90228629,,,,,,,0.6548936,
,0.95004468,,,,,,,0.36577393,
,0.94949366,,,,,,,0.67735219,
,0.97729337,,,,,,,0.89157008,
,0.91331342,,,,,,,0.86406604,
,0.94611184,,,,,,,0.76437735,
,0.88752742,,,,,,,0.9476791,
,0.72270717,,,,,,,0.98042149,
,0.90936697,,,,,,,0.7064159,
,0.88752742,,,,,,,0.76696455,
,0.97400621,,,,,,,0.66956317,
,0.36879262,,,,,,,0.80579734,
,0.78142842,,,,,,,0.20620409,
,0.90787999,,,,,,,0.23622653,
,0.94611184,,,,,,,0.80558599,
,0.88008655,,,,,,,0.18579625,
,0.90803376,,,,,,,0.60183576,
,0.96631834,,,,,,,0.74626683,
,0.76258241,,,,,,,0.36577393,
,0.90012552,,,,,,,0.99478024,
,0.74637664,,,,,,,0.5399273,
,0.55091541,,,,,,,0.36577393,
,0.91179568,,,,,,,0.95660557,
,0.6567941,,,,,,,0.36577393,
,0.86549381,,,,,,,0.36577393,
,0.9222903,,,,,,,0.85267783,
,0.78959568,,,,,,,0.36577393,
,0.49239059,,,,,,,0.09911293,
,0.97025939,,,,,,,0.70494333,
,0.96192432,,,,,,,0.36577393,
,0.72841584,,,,,,,0.36577393,
,0.39657418,,,,,,,0.99771789,
,0.03966854,,,,,,,0.36577393,
,0.00189114,,,,,,,0.5610021,
,0.00189114,,,,,,,0.36577393,
,2.98827e-5,,,,,,,0.36577393,
,0.98725048,,,,,,,0.36577393,
,0.40930964,,,,,,,0.36577393,
,0.76005481,,,,,,,0.97875688,
,0.80556406,,,,,,,0.63093964,
,0.80556406,,,,,,,0.84779493,
,0.80556406,,,,,,,0.77162506,
,0.80556406,,,,,,,0.98319994,
,0.80556406,,,,,,,0.41909004,
,0.80556406,,,,,,,0.75313075,
,0.80556406,,,,,,,0.78895035,
,0.80556406,,,,,,,0.931489,
,0.92807776,,,,,,,0.94783111,
,0.71006917,,,,,,,0.85470001,
,0.54701321,,,,,,,0.99383743,
,0.22086202,,,,,,,0.65850746,
,0.86511151,,,,,,,0.922286,
,0.94301155,,,,,,,0.87698677,
,0.63379679,,,,,,,0.93536133,
,0.7958247,,,,,,,0.85047991,
,0.61761091,,,,,,,0.99644787,
,0.80553744,,,,,,,0.39797974,
,0.96630956,,,,,,,0.7451936,
,0.56826846,,,,,,,0.82692372,
,0.70414399,,,,,,,0.14824281,
,0.88199819,,,,,,,0.15624986,
,0.22587004,,,,,,,0.75234717,
,0.80553744,,,,,,,0.98971235,
,0.99356847,,,,,,,0.56372653,
,0.83360705,,,,,,,0.64698213,
,0.00041337,,,,,,,0.29673172,
,0.27277076,,,,,,,0.87698677,
,0.96907748,,,,,,,0.20386999,
,0.95912881,,,,,,,0.41762759,
,0.68053467,,,,,,,0.64894157,
,0.89568092,,,,,,,0.41139779,
,0.44669583,,,,,,,0.41308418,
,0.10393474,,,,,,,0.55002953,
,0.00014433,,,,,,,0.99958416,
,0.45272167,,,,,,,0.90869882,
,0.38541182,,,,,,,0.60810652,
,0.26307635,,,,,,,0.04335335,
,0.06673809,,,,,,,0.86840167,
,0.96839271,,,,,,,0.89019163,
,0.84067915,,,,,,,0.87698677,
,0.00014433,,,,,,,0.95478253,
,0.40425183,,,,,,,0.99449731,
,0.43324591,,,,,,,0.99771789,
,0.96713532,,,,,,,0.36577393,
,0.86216151,,,,,,,0.62940847,
,0.54726347,,,,,,,0.60131085,
,0.89261933,,,,,,,0.4990625,
,0.66463087,,,,,,,0.41762759,
,0.82180724,,,,,,,0.95519433,
,0.8202541,,,,,,,0.55002953,
,0.67459677,,,,,,,0.41762759,
,0.06673809,,,,,,,0.79038705,
,0.86730529,,,,,,,0.9537791,
,0.88950452,,,,,,,0.48443004,
,0.99874394,,,,,,,0.77143998,
,0.72808138,,,,,,,0.53869497,
,0.22284558,,,,,,,0.62160354,
,0.71909562,,,,,,,0.98570941,
,0.51098573,,,,,,,0.41899266,
,0.48164825,,,,,,,0.87913349,
,0.1228418,,,,,,,0.91165,
,0.30850455,,,,,,,0.92172654,
,0.61674853,,,,,,,0.97420698,
,0.84406102,,,,,,,0.82535381,
,0.89192918,,,,,,,0.5936922,
,0.83900455,,,,,,,0.57114641,
,0.56258996,,,,,,,0.85374988,
,0.89580513,,,,,,,0.91790147,
,0.00181403,,,,,,,0.96964268,
,0.87083254,,,,,,,0.64121466,
,0.76232703,,,,,,,0.62752182,
,0.83531165,,,,,,,0.74575713,
,0.17379737,,,,,,,0.50225998,
,0.43681707,,,,,,,0.90222632,
,0.8971148,,,,,,,0.79844922,
,0.98901588,,,,,,,0.93938824,
,0.48435511,,,,,,,0.57451096,
,0.29049524,,,,,,,0.72144889,
,0.7068388,,,,,,,0.45940704,
,0.70418982,,,,,,,0.61379674,
,0.93228684,,,,,,,0.87698677,
,0.99968584,,,,,,,0.99420409,
,0.97696959,,,,,,,0.30388617,
,0.96896882,,,,,,,0.99107594,
,0.68341921,,,,,,,0.86244529,
,0.76078717,,,,,,,0.15624986,
,0.86120565,,,,,,,0.53793446,
,0.32445564,,,,,,,0.45592222,
,0.95178,,,,,,,0.7503875,
,0.99663145,,,,,,,0.81009383,
,0.5511059,,,,,,,0.74096112,
,0.7103717,,,,,,,0.60066819,
,0.17754203,,,,,,,0.47647738,
,0.96989744,,,,,,,0.86287773,
,0.92591504,,,,,,,0.70977262,
,0.67668308,,,,,,,0.22476688,
,0.87460351,,,,,,,0.99860014,
,0.0014496,,,,,,,0.98055731,
,0.81419013,,,,,,,0.87302013,
,0.96612906,,,,,,,0.45523022,
,0.9543693,,,,,,,0.90842134,
,0.10371981,,,,,,,0.61485344,
,0.34441514,,,,,,,0.47565926,
,0.41139779,,,,,,,0.47245043,
,0.93499275,,,,,,,0.62369231,
,0.31070616,,,,,,,0.82018332,
,0.60303569,,,,,,,0.74575713,
,0.94107792,,,,,,,0.91532897,
,0.92894531,,,,,,,0.87698677,
,0.82789193,,,,,,,0.41762759,
,0.7221477,,,,,,,0.35219608,
,0.80869611,,,,,,,0.32796357,
,0.34441514,,,,,,,0.54090835,
,0.01286915,,,,,,,0.83037397,
,0.35304756,,,,,,,0.62481116,
,0.0014496,,,,,,,0.15624986,
,0.49239059,,,,,,,0.43343745,
,0.86488847,,,,,,,0.79004555,
,0.92103039,,,,,,,0.2964042,
,0.94886028,,,,,,,0.9918036,
,0.14342127,,,,,,,0.59281385,
,0.00035262,,,,,,,0.77340525,
,0.80549827,,,,,,,0.92438472,
,0.94364399,,,,,,,0.52078801,
,0.45834924,,,,,,,0.70494333,
,0.44607554,,,,,,,0.22802797,
,0.99844158,,,,,,,0.71368314,
,0.95290283,,,,,,,0.09977653,
,0.00035262,,,,,,,0.90833811,
,0.73343483,,,,,,,0.63966029,
,0.93910979,,,,,,,0.83037397,
,0.95290283,,,,,,,0.06817609,
,0.89750365,,,,,,,0.781606,
,0.95290283,,,,,,,0.98307261,
,0.95290283,,,,,,,0.45523022,
,0.93430131,,,,,,,0.46476102,
,0.90597577,,,,,,,0.85021649,
,0.05325238,,,,,,,0.8281511,
,0.00035262,,,,,,,0.54869269,
,0.95290283,,,,,,,0.63397085,
,0.50791184,,,,,,,0.75049612,
,0.45272167,,,,,,,0.91113721,
,0.95290283,,,,,,,0.34062506,
,0.93335963,,,,,,,0.8860456,
,0.63588547,,,,,,,0.87698677,
,0.85593502,,,,,,,0.92650894,
,0.75164781,,,,,,,0.65421526,
,0.29831387,,,,,,,0.45523022,
,0.90990619,,,,,,,0.79281701,
,0.90990619,,,,,,,0.08034934,
,0.90990619,,,,,,,0.28694254,
,0.90990619,,,,,,,0.41762759,
,0.90990619,,,,,,,0.41762759,
,0.39026225,,,,,,,0.38971271,
,0.90990619,,,,,,,0.49086102,
,0.79462455,,,,,,,0.4656268,
,0.06673809,,,,,,,0.70494333,
,0.90990619,,,,,,,0.96552009,
,0.4684445,,,,,,,0.84873709,
,0.99828019,,,,,,,0.47913962,
,0.47680915,,,,,,,0.80082682,
,0.35433454,,,,,,,0.97443765,
,0.80368234,,,,,,,0.79063214,
,0.7409093,,,,,,,0.85610018,
,0.88955169,,,,,,,0.73547096,
,0.36345954,,,,,,,0.70494333,
,0.90990619,,,,,,,0.92650894,
,0.49848,,,,,,,0.86357668,
,0.65478963,,,,,,,0.81605125,
,0.31418197,,,,,,,0.83498812,
,0.28461367,,,,,,,0.87520656,
,0.5887596,,,,,,,0.90206654,
,0.28461367,,,,,,,0.95153479,
,0.74407169,,,,,,,0.89409599,
,0.90990619,,,,,,,0.77214449,
,0.74135824,,,,,,,0.97010694,
,0.84308056,,,,,,,0.70494333,
,0.80553744,,,,,,,0.87643877,
,0.35358221,,,,,,,0.78256891,
,0.96084632,,,,,,,0.50478485,
,0.98969135,,,,,,,0.80889715,
,0.87991336,,,,,,,0.88264194,
,0.46978187,,,,,,,0.71802582,
,0.85209023,,,,,,,0.70494333,
,0.69313354,,,,,,,0.11283844,
,0.78543079,,,,,,,0.32796357,
,1,,,,,,,0.45297935,
,0.9954001,,,,,,,0.84112733,
,0.88368,,,,,,,0.87698677,
,0.84118612,,,,,,,0.83872474,
,0.90990619,,,,,,,0.44195538,
,0.90803376,,,,,,,0.51150797,
,0.44075463,,,,,,,0.92762388,
,0.90990619,,,,,,,0.5569567,
,0.87729821,,,,,,,0.02124832,
,0.61627095,,,,,,,0.70494333,
,0.8340449,,,,,,,0.85809049,
,0.68008664,,,,,,,0.95784651,
,0.80553744,,,,,,,0.99566436,
,0.92598087,,,,,,,0.7604394,
,0.41555687,,,,,,,0.73292033,
,0.1017911,,,,,,,0.89142983,
,0.95290283,,,,,,,0.11223223,
,0.46017454,,,,,,,0.91709381,
,0.90990619,,,,,,,0.84781299,
,0.98632828,,,,,,,0.61498368,
,0.9818215,,,,,,,0.53391036,
,0.95277026,,,,,,,0.11283844,
,0.59462539,,,,,,,0.70494333,
,0.7662829,,,,,,,0.808137,
,0.9968606,,,,,,,0.97441672,
,0.66052844,,,,,,,0.41762759,
,0.90990619,,,,,,,0.78156844,
,0.45834924,,,,,,,0.70494333,
,0.57571809,,,,,,,0.87698677,
,0.98052755,,,,,,,0.11283844,
,0.92500308,,,,,,,0.41762759,
,0.8267032,,,,,,,0.11283844,
,0.26545031,,,,,,,0.46549991,
,0.91038052,,,,,,,0.11283844,
,0.00014682,,,,,,,0.9991018,
,0.37909765,,,,,,,0.01525448,
,0.91038052,,,,,,,0.28758749,
,0.97963316,,,,,,,0.59715143,
,0.48462735,,,,,,,0.85010821,
,0.90990619,,,,,,,0.97121658,
,0.9613321,,,,,,,0.94883164,
,0.81565613,,,,,,,0.89496773,
,0.67469554,,,,,,,0.74599406,
,0.52755954,,,,,,,0.91532897,
,0.89327604,,,,,,,0.11283844,
,0.46211774,,,,,,,0.79153782,
,0.93429824,,,,,,,0.83468615,
,0.61771718,,,,,,,0.41762759,
,0.90990619,,,,,,,0.87698677,
,0.20777166,,,,,,,0.63966029,
,0.28862119,,,,,,,0.82912378,
,0.13460051,,,,,,,0.41762759,
,0.61787774,,,,,,,0.45523022,
,0.89296868,,,,,,,0.00648131,
,0.99242426,,,,,,,0.82912378,
,0.8494137,,,,,,,0.59662449,
,0.68008664,,,,,,,0.93234931,
,0.40249259,,,,,,,0.5163217,
,0.79386792,,,,,,,0.11283844,
,0.42562349,,,,,,,0.64273392,
,0.9134234,,,,,,,0.5013925,
,0.84003923,,,,,,,0.80166289,
,0.38253317,,,,,,,0.9194287,
,0.99476459,,,,,,,0.96982114,
,0.43281872,,,,,,,0.79077281,
,0.14028076,,,,,,,0.59662449,
,0.54527812,,,,,,,0.9422262,
,0.13738397,,,,,,,0.46918162,
,0.71602726,,,,,,,0.56529744,
,0.35409436,,,,,,,0.67173661,
,0.85475712,,,,,,,0.86349537,
,0.47857313,,,,,,,0.93016262,
,0.9923613,,,,,,,0.88054802,
,0.29452031,,,,,,,0.89426725,
,0.64941756,,,,,,,0.34594085,
,0.73322559,,,,,,,0.86194746,
,0.69350776,,,,,,,0.74102829,
,0.65887166,,,,,,,0.78421489,
,0.88756635,,,,,,,0.77888492,
,0.68105405,,,,,,,0.70494333,
,0.91476461,,,,,,,0.70119189,
,0.46509935,,,,,,,0.69310163,
,0.1025626,,,,,,,0.73145162,
,0.99689942,,,,,,,0.88575145,
,0.61233786,,,,,,,0.64273392,
,0.71909562,,,,,,,0.52844924,
,0.17470097,,,,,,,0.8331085,
,0.64011424,,,,,,,0.11561569,
,0.0012927,,,,,,,0.78851377,
,0.96299909,,,,,,,0.74332831,
,0.87395942,,,,,,,0.55163526,
,0.73407366,,,,,,,0.31115395,
,0.44316174,,,,,,,0.94679549,
,0.8410204,,,,,,,0.93016262,
,0.43165303,,,,,,,0.91939388,
,0.15052108,,,,,,,0.75727733,
,0.98638467,,,,,,,0.81846914,
,0.73439173,,,,,,,0.98446083,
,0.48967147,,,,,,,0.77123185,
,0.0012927,,,,,,,0.85405927,
,0.21672917,,,,,,,0.57114641,
,0.6536744,,,,,,,0.70006345,
,0.55766231,,,,,,,0.58849809,
,0.60399761,,,,,,,0.99809831,
,0.91476227,,,,,,,0.79749646,
,0.77626993,,,,,,,0.91060219,
,0.7569408,,,,,,,0.72650261,
,0.72018914,,,,,,,0.00471326,
,0.96669804,,,,,,,0.10051187,
,0.65627094,,,,,,,0.77540035,
,0.78798299,,,,,,,0.7288706,
,0.84496575,,,,,,,0.24991419,
,0.97410275,,,,,,,0.79207028,
,0.12759974,,,,,,,0.49822501,
,0.35409436,,,,,,,0.45523022,
,0.6151139,,,,,,,0.11283844,
,1,,,,,,,0.5519543,
,0.95290283,,,,,,,0.64273392,
,0.91891607,,,,,,,0.80889715,
,0.78081635,,,,,,,0.49822501,
,0.98340223,,,,,,,0.49822501,
,0.80553744,,,,,,,0.87345736,
,0.70231581,,,,,,,0.94737482,
,0.45555512,,,,,,,0.24659233,
,0.99106523,,,,,,,0.90904502,
,0.61755423,,,,,,,0.93016262,
,0.65348648,,,,,,,0.91534912,
,0.99103721,,,,,,,0.95633452,
,0.70231581,,,,,,,0.76692165,
,0.84828077,,,,,,,0.52844924,
,0.54371063,,,,,,,0.94955309,
,0.38702853,,,,,,,0.7645268,
,0.89571082,,,,,,,0.7224987,
,0.99313295,,,,,,,0.84669615,
,0.59559161,,,,,,,0.3745608,
,0.90380446,,,,,,,0.99595935,
,0.33787016,,,,,,,1,
,0.79568655,,,,,,,0.70502237,
,0.93763871,,,,,,,0.71498913,
,0.91935904,,,,,,,0.43228609,
,0.81002306,,,,,,,0.86809738,
,0.86673458,,,,,,,0.49831751,
,0.51519532,,,,,,,0.30221971,
,0.98007121,,,,,,,0.91435672,
,0.71614111,,,,,,,0.11283844,
,0.68731147,,,,,,,0.538439,
,0.97117602,,,,,,,0.98347227,
,0.86268712,,,,,,,0.98441916,
,0.91269468,,,,,,,0.33792609,
,0.61077475,,,,,,,0.92762388,
,0.98760378,,,,,,,0.73163819,
,0.35658438,,,,,,,0.7288706,
,0.65460877,,,,,,,0.7224987,
,0.17077282,,,,,,,0.89299162,
,0.07848511,,,,,,,0.45592222,
,0.54949488,,,,,,,0.87875257,
,0.63685042,,,,,,,0.66354003,
,0.7151236,,,,,,,0.90213631,
,0.90217073,,,,,,,0.89414616,
,0.98848997,,,,,,,0.71498913,
,0.69350776,,,,,,,0.45592222,
,0.90480483,,,,,,,0.45592222,
,0.85304176,,,,,,,0.18695933,
,0.77003698,,,,,,,0.7288706,
,0.98469255,,,,,,,0.52844924,
,0.49307044,,,,,,,0.92762388,
,0.59043647,,,,,,,0.96941254,
,0.51682864,,,,,,,0.84053043,
,0.38753159,,,,,,,0.96943566,
,0.68250331,,,,,,,0.58514485,
,0.97801813,,,,,,,0.88762422,
,0.51682864,,,,,,,0.51657393,
,0.87083254,,,,,,,0.91030217,
,0.98836403,,,,,,,0.17849022,
,0.53375359,,,,,,,0.51657393,
,0.10061951,,,,,,,0.94179191,
,0.66604701,,,,,,,0.75974099,
,0.51682864,,,,,,,0.51657393,
,0.7862924,,,,,,,0.88762422,
,0.99655229,,,,,,,0.91165,
,0.38331057,,,,,,,0.66415816,
,0.15052108,,,,,,,0.92316587,
,0.45272167,,,,,,,0.98441916,
,0.86618845,,,,,,,0.45592222,
,0.17397549,,,,,,,0.88201692,
,0.81944473,,,,,,,0.84239671,
,0.25241188,,,,,,,0.97893784,
,0.64208841,,,,,,,0.71802582,
,0.99194233,,,,,,,0.93086094,
,0.89635919,,,,,,,0.50251748,
,0.39881621,,,,,,,0.47299132,
,0.42250951,,,,,,,0.93846734,
,0.56278436,,,,,,,0.99207212,
,0.46001059,,,,,,,0.33906134,
,0.81272277,,,,,,,0.75316607,
,0.12291294,,,,,,,0.45523022,
,0.5762969,,,,,,,0.72665359,
,0.9489146,,,,,,,0.98101018,
,0.79702124,,,,,,,0.45523022,
,0.32602916,,,,,,,0.95967295,
,0.37334108,,,,,,,0.61424466,
,0.88756635,,,,,,,0.88404236,
,0.54169048,,,,,,,0.82910252,
,0.15255898,,,,,,,0.45592222,
,0.57254443,,,,,,,0.54896011,
,0.14768683,,,,,,,0.39138599,
,0.89987532,,,,,,,0.05603249,
,0.28046222,,,,,,,0.77769948,
,0.15923113,,,,,,,0.59902158,
,0.96161104,,,,,,,0.92115105,
,0.46558948,,,,,,,0.15787565,
,0.00896413,,,,,,,0.13076406,
,0.66692502,,,,,,,0.93234174,
,0.9923227,,,,,,,0.41643633,
,0.77626993,,,,,,,0.45523022,
,0.98173222,,,,,,,0.47928936,
,0.9923227,,,,,,,0.98951335,
,0.9923227,,,,,,,0.4985125,
,0.05655204,,,,,,,0.45523022,
,0.10514136,,,,,,,0.87970822,
,0.69619632,,,,,,,0.45523022,
,0.84541846,,,,,,,0.48388558,
,0.54867783,,,,,,,0.71514194,
,0.93370958,,,,,,,0.94655824,
,0.58630715,,,,,,,0.94429875,
,0.97952434,,,,,,,0.02859588,
,0.98775746,,,,,,,0.75622255,
,0.74505876,,,,,,,0.63725736,
,0.94932796,,,,,,,0.99308608,
,0.12637252,,,,,,,0.87499998,
,0.0275708,,,,,,,0.5762505,
,0.54342284,,,,,,,0.45523022,
,0.90462983,,,,,,,0.91129093,
,0.7068388,,,,,,,0.51603949,
,0.55962247,,,,,,,0.93009763,
,0.99692831,,,,,,,0.76696455,
,0.97833322,,,,,,,0.97893784,
,0.41449107,,,,,,,0.83529377,
,0.92181596,,,,,,,0.85799914,
,0.91676781,,,,,,,0.74508535,
,0.93967401,,,,,,,0.76437555,
,0.66423623,,,,,,,0.74065198,
,0.41139779,,,,,,,0.94429875,
,0.98916972,,,,,,,0.99542189,
,0.45798432,,,,,,,0.45523022,
,0.72914322,,,,,,,0.94862588,
,0.42339058,,,,,,,0.94862588,
,0.53436573,,,,,,,0.94862588,
,0.81051807,,,,,,,0.99560936,
,0.37882464,,,,,,,0.99743912,
,0.12355473,,,,,,,0.89731492,
,0.6604208,,,,,,,0.83529377,
,0.51002865,,,,,,,0.18695933,
,0.44585317,,,,,,,0.45523022,
,0.96142826,,,,,,,0.94862588,
,0.18750412,,,,,,,0.34432483,
,0.96517016,,,,,,,0.94862588,
,0.97349708,,,,,,,0.94429875,
,0.61816339,,,,,,,0.90996437,
,0.01913267,,,,,,,0.28740313,
,0.72202528,,,,,,,0.94862588,
,0.27730887,,,,,,,0.94862588,
,0.97909704,,,,,,,0.72390597,
,0.95290283,,,,,,,0.94429875,
,0.90990619,,,,,,,0.58140166,
,0.27039686,,,,,,,0.57623585,
,0.76373377,,,,,,,0.45523022,
,0.88710949,,,,,,,0.81886995,
,0.99356847,,,,,,,0.94862588,
,0.93206746,,,,,,,0.7957467,
,0.9990897,,,,,,,0.89266724,
,0.60534343,,,,,,,0.82707823,
,0.78327592,,,,,,,0.84592615,
